user_id,posted,item_id,playtime_forever,genres
76561198101297054,2014,209870,623.0,"['Action', 'Free to Play']"
76561198101303629,2014,730,23532.0,['Action']
76561198101343639,2015,235460,386.0,['Action']
76561198101343639,2015,218640,122.0,"['Action', 'Adventure', 'Indie']"
ultrasuperlegendaryivankey,2015,230410,1381.0,"['Action', 'Free to Play']"
ultrasuperlegendaryivankey,2015,301520,38.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
ultrasuperlegendaryivankey,2015,550,1474.0,['Action']
76561198101436466,2014,113400,267.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
76561198101480347,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
76561198101480347,2014,31280,206.0,"['Casual', 'Sports']"
76561198101480347,2014,20570,69.0,['Strategy']
76561198101480347,2014,206190,355.0,"['Action', 'Indie', 'Strategy']"
76561198101480347,2014,4570,256.0,['Strategy']
t1e57o,2015,730,23532.0,['Action']
t1e57o,2013,10,6.0,['Action']
Hosea1811,2015,203140,227.0,['Action']
Hosea1811,2015,271590,9119.0,"['Action', 'Adventure']"
Hosea1811,2015,209160,423.0,['Action']
76561198101561408,2014,242720,144.0,"['Action', 'Free to Play', 'Indie']"
76561198101561408,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198101572628,2014,200210,99.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198101634865,2014,250600,7.0,"['Casual', 'Free to Play', 'Indie']"
76561198101634865,2013,550,1474.0,['Action']
HFinishedA,2014,550,1474.0,['Action']
76561198101760793,2014,4000,412.0,"['Indie', 'Simulation']"
SicilianSorcerer,2014,12200,89.0,"['Action', 'Adventure']"
SicilianSorcerer,2015,203160,1142.0,"['Action', 'Adventure']"
76561198101800731,2014,1250,10006.0,['Action']
76561198101800731,2014,206420,1943.0,"['Action', 'Adventure']"
76561198101806017,2014,17410,356.0,"['Action', 'Adventure']"
76561198101854307,2015,730,23532.0,['Action']
76561198101896913,2014,8870,2084.0,['Action']
76561198101913613,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
76561198101913613,2013,10500,186.0,['Strategy']
76561198101924684,2015,31280,206.0,"['Casual', 'Sports']"
TheDiegoLagos,2015,346900,60.0,"['Casual', 'Free to Play', 'Indie']"
TheDiegoLagos,2015,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
Yoajdbdh,2014,49520,1303.0,"['Action', 'RPG']"
Yoajdbdh,2013,212480,107.0,"['Racing', 'Sports']"
76561198101957454,2013,550,1474.0,['Action']
BlizzardSpirits,2014,550,1474.0,['Action']
76561198101994484,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
76561198101994484,2014,4000,412.0,"['Indie', 'Simulation']"
76561198101994484,2014,104900,120.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198101994484,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
2092000666,2015,31280,206.0,"['Casual', 'Sports']"
2092000666,2015,34900,39.0,['Indie']
joshtopolous,2014,31280,206.0,"['Casual', 'Sports']"
joshtopolous,2015,620,887.0,"['Action', 'Adventure']"
sadguy64,2015,32370,5.0,"['Adventure', 'RPG']"
76561198102066467,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
lukethadrummer,2014,209160,423.0,['Action']
lukethadrummer,2014,63380,172.0,['Action']
lukethadrummer,2014,242920,20.0,"['Indie', 'Simulation', 'Strategy']"
lukethadrummer,2014,550,1474.0,['Action']
lukethadrummer,2014,104900,120.0,"['Action', 'Adventure', 'Indie', 'RPG']"
lukethadrummer,2014,4000,412.0,"['Indie', 'Simulation']"
ghost-spider2,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
vitusdias,2015,242680,62.0,"['Action', 'Indie', 'RPG']"
vitusdias,2015,383230,1512.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198102241733,2014,550,1474.0,['Action']
76561198102241733,2014,4000,412.0,"['Indie', 'Simulation']"
76561198102241733,2014,31280,206.0,"['Casual', 'Sports']"
76561198102341743,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
oggylous,2014,113200,1494.0,"['Action', 'Adventure', 'Indie', 'RPG']"
shequiladaddy,2014,4000,412.0,"['Indie', 'Simulation']"
shequiladaddy,2014,730,23532.0,['Action']
Youeasybra,2013,550,1474.0,['Action']
Youeasybra,2014,200210,99.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
BaconLulz,2015,203160,1142.0,"['Action', 'Adventure']"
BaconLulz,2015,219150,218.0,"['Action', 'Indie']"
76561198102469448,2014,206210,44.0,"['Action', 'Free to Play']"
76561198102469448,2014,4000,412.0,"['Indie', 'Simulation']"
76561198102514027,2014,301520,38.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
76561198102514027,2014,250420,5.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198102818877,2014,200210,99.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
Axys79,2015,311210,11236.0,"['Action', 'Adventure']"
Axys79,2015,224260,327.0,"['Action', 'Free to Play', 'Indie']"
PulpCraft,2015,12120,94.0,['Action']
PulpCraft,2015,261570,39.0,['Action']
PulpCraft,2015,369580,264.0,['Casual']
76561198103020723,2014,224260,327.0,"['Action', 'Free to Play', 'Indie']"
76561198103210517,2015,730,23532.0,['Action']
76561198103211891,2013,17080,6.0,"['Action', 'Free to Play']"
riyad602,2015,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
wadeskeetz,2014,266210,377.0,"['Indie', 'RPG']"
wadeskeetz,2014,70300,19.0,"['Action', 'Indie']"
wadeskeetz,2014,224760,73.0,['Indie']
76561198103228488,2013,4000,412.0,"['Indie', 'Simulation']"
rtsth,2014,51100,7.0,"['Action', 'Free to Play']"
R0D0LF0,2014,113400,267.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
whitelight6,2015,208650,1851.0,"['Action', 'Adventure']"
whitelight6,2014,17410,356.0,"['Action', 'Adventure']"
whitelight6,2013,113400,267.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
76561198103361900,2015,232090,6494.0,['Action']
76561198103361900,2014,219640,339.0,"['Action', 'Indie']"
76561198103361900,2013,203160,1142.0,"['Action', 'Adventure']"
76561198103361900,2015,307780,357.0,['Action']
76561198103370110,2015,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198103370110,2014,248570,54.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
76561198103370110,2014,218060,185.0,"['Action', 'Indie']"
76561198103380461,2014,238460,407.0,"['Action', 'Adventure', 'Casual', 'Indie']"
76561198103380461,2014,4000,412.0,"['Indie', 'Simulation']"
76561198103380461,2014,104900,120.0,"['Action', 'Adventure', 'Indie', 'RPG']"
DragonWinds,2015,219640,339.0,"['Action', 'Indie']"
dalek_supreme,2014,206420,1943.0,"['Action', 'Adventure']"
FuzzSlam,2014,242760,118.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
FuzzSlam,2014,262410,95.0,"['Free to Play', 'Indie', 'Simulation']"
FuzzSlam,2014,248820,272.0,"['Action', 'Indie', 'RPG']"
76561198103541432,2014,49520,1303.0,"['Action', 'RPG']"
legitruski69,2015,417860,15.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']"
legitruski69,2014,730,23532.0,['Action']
76561198103570968,2015,381120,232.0,"['Adventure', 'Indie', 'RPG', 'Simulation']"
adamdacheeseburger139146,2015,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198103681937,2014,550,1474.0,['Action']
MrInward,2014,211500,2.0,"['Free to Play', 'Racing', 'Simulation', 'Sports']"
MrInward,2014,4000,412.0,"['Indie', 'Simulation']"
xMoBBzY,2014,203160,1142.0,"['Action', 'Adventure']"
76561198103845573,2015,730,23532.0,['Action']
76561198103845573,2015,207610,798.0,['Adventure']
76561198103861118,2014,8870,2084.0,['Action']
goldenweaponguyz,2014,224260,327.0,"['Action', 'Free to Play', 'Indie']"
cocaso20,2014,250900,329.0,['Action']
76561198104043703,2014,242720,144.0,"['Action', 'Free to Play', 'Indie']"
kjw1021,2014,42960,23.0,['Strategy']
kjw1021,2014,239030,194.0,"['Adventure', 'Indie']"
kjw1021,2014,236850,89.0,"['Simulation', 'Strategy']"
76561198104204975,2014,268750,983.0,"['Action', 'Adventure', 'Indie', 'RPG']"
Bullgull,2015,4000,412.0,"['Indie', 'Simulation']"
o2thage,2013,209160,423.0,['Action']
76561198104252420,2015,319630,37.0,"['Action', 'Adventure']"
76561198104273323,2015,51100,7.0,"['Action', 'Free to Play']"
76561198104316360,2014,242760,118.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
76561198104316360,2014,213670,121.0,"['Action', 'Adventure', 'RPG']"
76561198104316360,2014,209060,122.0,"['Action', 'Indie']"
76561198104316360,2014,11280,1149.0,"['Action', 'Casual', 'Indie']"
76561198104379099,2014,730,23532.0,['Action']
76561198104379099,2013,4000,412.0,"['Indie', 'Simulation']"
76561198104379099,2014,230410,1381.0,"['Action', 'Free to Play']"
76561198104385509,2014,4000,412.0,"['Indie', 'Simulation']"
76561198104387311,2014,218230,51.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
76561198104387311,2014,550,1474.0,['Action']
76561198104387311,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198104388002,2015,200210,99.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198104410707,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198104410707,2014,8930,10345.0,['Strategy']
76561198104555370,2014,244590,75.0,"['Action', 'Indie', 'Sports']"
76561198104555370,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198104555370,2014,250420,5.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198104575054,2014,4000,412.0,"['Indie', 'Simulation']"
bigluan,2015,730,23532.0,['Action']
76561198104835967,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198104986767,2014,4000,412.0,"['Indie', 'Simulation']"
76561198105027578,2015,301520,38.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
76561198105027578,2015,99900,45.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198105111413,2014,224260,327.0,"['Action', 'Free to Play', 'Indie']"
76561198105130240,2014,305260,1286.0,"['Free to Play', 'Simulation', 'Strategy']"
Breakercsyoyo,2014,730,23532.0,['Action']
76561198105566019,2015,104900,120.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198105566019,2015,206420,1943.0,"['Action', 'Adventure']"
76561198105569576,2013,113420,283.0,"['Free to Play', 'Massively Multiplayer', 'RPG']"
76561198105584051,2015,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
76561198105584051,2014,730,23532.0,['Action']
76561198105634729,2014,51100,7.0,"['Action', 'Free to Play']"
76561198105634729,2013,1250,10006.0,['Action']
frghergtdegftr,2013,99900,45.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
frghergtdegftr,2014,291480,17.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
frghergtdegftr,2013,1250,10006.0,['Action']
76561198105740340,2015,380600,69.0,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']"
SamThaiday,2014,227940,7.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
Spirit02,2014,332070,1.0,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
uterus_executerus,2015,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
uterus_executerus,2014,224540,83.0,"['Action', 'Indie']"
gme13,2015,730,23532.0,['Action']
heathhhhhhhhhhh,2015,51100,7.0,"['Action', 'Free to Play']"
B3AUZ1B00,2014,98200,9.0,"['Indie', 'Strategy']"
darrylkerrigan,2014,206190,355.0,"['Action', 'Indie', 'Strategy']"
76561198106003419,2013,4000,412.0,"['Indie', 'Simulation']"
76561198106068855,2014,225260,436.0,"['Action', 'Adventure', 'Strategy']"
76561198106102416,2014,233270,75.0,"['Action', 'Adventure']"
stasly,2014,47920,32.0,['Racing']
stasly,2013,4000,412.0,"['Indie', 'Simulation']"
76561198106176122,2015,322330,420.0,"['Adventure', 'Indie', 'Simulation']"
76561198106224673,2014,730,23532.0,['Action']
76561198106233971,2014,49520,1303.0,"['Action', 'RPG']"
76561198106233971,2014,204360,114.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
76561198106233971,2014,4000,412.0,"['Indie', 'Simulation']"
76561198106233971,2014,620,887.0,"['Action', 'Adventure']"
lomardriver,2014,230410,1381.0,"['Action', 'Free to Play']"
lomardriver,2014,211820,67.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
lomardriver,2014,242760,118.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
djorpheusmusic,2014,265930,95.0,"['Casual', 'Indie', 'Simulation']"
djorpheusmusic,2014,113020,116.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
Stalkmemuch,2013,207610,798.0,['Adventure']
Thorinnnnnnnnnn,2014,10180,1886.0,['Action']
Thorinnnnnnnnnn,2014,550,1474.0,['Action']
76561198106397262,2014,278080,2055.0,['Action']
Mekristan,2014,25000,139.0,"['Action', 'Indie']"
76561198106493462,2014,113400,267.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
76561198106493462,2014,224260,327.0,"['Action', 'Free to Play', 'Indie']"
76561198106518490,2014,99900,45.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198106568060,2015,3730,161.0,['Action']
76561198106568060,2015,10680,2662.0,['Action']
76561198106568060,2013,4920,103.0,"['Action', 'Indie', 'Strategy']"
76561198106568060,2015,221640,21.0,"['Action', 'Indie']"
76561198106568060,2015,220240,182.0,"['Action', 'Adventure']"
MutantSloth,2014,730,23532.0,['Action']
MutantSloth,2014,4000,412.0,"['Indie', 'Simulation']"
MutantSloth,2014,214560,268.0,"['Action', 'Adventure', 'Indie']"
76561198106612756,2014,242590,36.0,"['Action', 'Adventure']"
76561198106618351,2015,212680,500.0,"['Indie', 'Simulation', 'Strategy']"
76561198106618351,2015,209870,623.0,"['Action', 'Free to Play']"
76561198106618351,2015,253710,198.0,"['Action', 'Adventure', 'Free to Play', 'Simulation', 'Sports']"
76561198106626996,2015,240,1853.0,['Action']
76561198106631285,2014,730,23532.0,['Action']
pheeeeliks,2014,222880,3031.0,"['Action', 'Indie', 'Strategy']"
pheeeeliks,2014,269050,26.0,"['Adventure', 'Indie']"
76561198106773483,2013,230410,1381.0,"['Action', 'Free to Play']"
jaiallman13,2013,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198106876307,2013,220260,77.0,"['Casual', 'Simulation']"
76561198106878606,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
NecroticFlix,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
OttomansRinSpace,2015,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
OttomansRinSpace,2015,104900,120.0,"['Action', 'Adventure', 'Indie', 'RPG']"
OttomansRinSpace,2015,250580,75.0,"['Action', 'Indie', 'RPG']"
OttomansRinSpace,2015,301520,38.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
OttomansRinSpace,2015,2590,1.0,['Action']
76561198106982330,2014,730,23532.0,['Action']
76561198106982330,2015,10180,1886.0,['Action']
76561198106982330,2015,227940,7.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
76561198106982330,2014,240,1853.0,['Action']
supercheesetoaster,2015,322170,154.0,"['Action', 'Indie']"
supercheesetoaster,2015,70,108.0,['Action']
supercheesetoaster,2013,4000,412.0,"['Indie', 'Simulation']"
76561198107009450,2014,206420,1943.0,"['Action', 'Adventure']"
76561198107078809,2013,51100,7.0,"['Action', 'Free to Play']"
76561198107092168,2014,200210,99.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198107121855,2013,47410,19.0,"['Free to Play', 'Massively Multiplayer', 'Strategy']"
76561198107123149,2014,8190,3083.0,"['Action', 'Adventure']"
76561198107177722,2015,206420,1943.0,"['Action', 'Adventure']"
76561198107177722,2015,237110,151.0,['Action']
76561198107177722,2015,248570,54.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
76561198107177722,2014,204360,114.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
76561198107235245,2013,10,6.0,['Action']
76561198107295649,2014,4000,412.0,"['Indie', 'Simulation']"
cavedigger11,2014,550,1474.0,['Action']
vacbanonrecord24,2014,107410,67.0,"['Action', 'Simulation', 'Strategy']"
vacbanonrecord24,2013,730,23532.0,['Action']
uata_faqui_12469,2014,730,23532.0,['Action']
76561198107606347,2015,211420,15.0,"['Action', 'RPG']"
76561198107606347,2015,730,23532.0,['Action']
76561198107606347,2015,330830,1030.0,['Adventure']
76561198107703934,2014,620,887.0,"['Action', 'Adventure']"
76561198107703934,2014,312990,16.0,"['Action', 'Adventure', 'Free to Play', 'Indie']"
76561198107703934,2014,249870,115.0,"['Action', 'Adventure', 'Casual', 'Strategy']"
76561198107703934,2014,213330,18.0,"['Action', 'Adventure']"
EliteStealth101,2015,209000,1412.0,"['Action', 'Adventure']"
EliteStealth101,2015,32800,362.0,"['Action', 'RPG']"
gogo13711,2014,35720,100.0,"['Action', 'Adventure', 'Indie']"
14372193,2014,203290,35.0,"['Action', 'Free to Play']"
76561198107730535,2014,286100,43.0,"['Action', 'Indie']"
76561198107730535,2014,209160,423.0,['Action']
76561198107730535,2014,4000,412.0,"['Indie', 'Simulation']"
cowmacow3,2014,31280,206.0,"['Casual', 'Sports']"
chikana,2014,48700,1024.0,"['Action', 'RPG']"
chikana,2014,6060,37.0,['Action']
76561198107922675,2015,223710,997.0,"['Action', 'Adventure', 'Indie']"
76561198107959954,2013,224260,327.0,"['Action', 'Free to Play', 'Indie']"
76561198108066077,2015,388090,2.0,"['Action', 'Indie', 'Strategy']"
76561198108066077,2015,313120,380.0,"['Adventure', 'Indie', 'Early Access']"
76561198108066077,2015,354140,85.0,"['Action', 'Indie', 'Simulation']"
76561198108069084,2013,113200,1494.0,"['Action', 'Adventure', 'Indie', 'RPG']"
meatiebuns,2014,250600,7.0,"['Casual', 'Free to Play', 'Indie']"
meatiebuns,2014,286100,43.0,"['Action', 'Indie']"
fazepinguisbestpingu,2015,299360,10.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']"
76561198108193259,2014,218230,51.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
76561198108193259,2015,4000,412.0,"['Indie', 'Simulation']"
76561198108193259,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
76561198108193259,2014,206420,1943.0,"['Action', 'Adventure']"
JhayellTrol,2014,550,1474.0,['Action']
JhayellTrol,2014,4000,412.0,"['Indie', 'Simulation']"
JhayellTrol,2014,99900,45.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
JhayellTrol,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
rustyburger1,2014,113200,1494.0,"['Action', 'Adventure', 'Indie', 'RPG']"
Calligraphist,2014,200710,459.0,"['Action', 'Adventure', 'Indie', 'RPG']"
koontankk123456789,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
koontankk123456789,2014,550,1474.0,['Action']
76561198108800267,2014,22320,16.0,['RPG']
76561198108801360,2014,4000,412.0,"['Indie', 'Simulation']"
Stardell,2014,730,23532.0,['Action']
Stardell,2015,349700,1.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
Stardell,2014,317360,6.0,"['Action', 'Free to Play', 'Indie']"
Stardell,2015,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
Stardell,2014,219640,339.0,"['Action', 'Indie']"
76561198109102495,2014,61730,411.0,"['Action', 'Indie', 'Casual']"
_DiDz_,2015,730,23532.0,['Action']
_DiDz_,2015,4000,412.0,"['Indie', 'Simulation']"
BOYKOOPS,2015,247730,44.0,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
awsomematt3ishi,2014,248570,54.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
GuyInTheGutter,2013,4000,412.0,"['Indie', 'Simulation']"
76561198109814181,2015,222880,3031.0,"['Action', 'Indie', 'Strategy']"
76561198109814181,2014,248570,54.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
76561198109814181,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
76561198109850090,2014,242760,118.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
BADBOYBENNY100,2014,4000,412.0,"['Indie', 'Simulation']"
imafishy2,2014,301520,38.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
reminator1234,2015,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
76561198110388435,2015,346120,193.0,"['Action', 'Free to Play']"
76561198110388435,2015,302830,53.0,"['Action', 'Free to Play', 'Early Access']"
76561198110388435,2015,99900,45.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198110388435,2015,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
TrapBay,2015,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
TrapBay,2015,211820,67.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
TrapBay,2014,233720,137.0,"['Action', 'Indie', 'Simulation']"
TrapBay,2014,218680,195.0,"['Adventure', 'Casual', 'Strategy']"
76561198110641987,2015,730,23532.0,['Action']
76561198110711874,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198110711874,2015,730,23532.0,['Action']
76561198110727918,2015,293760,36.0,"['Simulation', 'Strategy', 'Early Access']"
76561198110727918,2014,263280,446.0,"['Adventure', 'Racing', 'Simulation']"
76561198110846518,2014,49520,1303.0,"['Action', 'RPG']"
keepit1hunid,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
keepit1hunid,2015,346110,1.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
keepit1hunid,2015,291480,17.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
keepit1hunid,2014,17410,356.0,"['Action', 'Adventure']"
How51,2015,316010,13.0,"['Free to Play', 'Strategy']"
76561198111408621,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
76561198111410893,2013,224260,327.0,"['Action', 'Free to Play', 'Indie']"
76561198111410893,2013,218230,51.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
Obey_Marko,2014,10180,1886.0,['Action']
76561198111542788,2013,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198111652472,2014,211820,67.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
TOMWAR1,2014,250320,500.0,['Adventure']
TOMWAR1,2014,7670,633.0,"['Action', 'RPG']"
lp_ricco,2015,250400,58.0,"['Action', 'Adventure', 'RPG']"
lp_ricco,2014,1250,10006.0,['Action']
lp_ricco,2015,550,1474.0,['Action']
lp_ricco,2014,20920,1343.0,['RPG']
76561198111978125,2015,386360,3869.0,"['Action', 'Free to Play']"
76561198111978125,2015,304050,378.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
76561198111978125,2014,261180,23.0,"['Action', 'Indie', 'Sports']"
76561198111978125,2014,212800,51.0,"['Action', 'Free to Play', 'Indie']"
76561198112259015,2013,209000,1412.0,"['Action', 'Adventure']"
Sparkle15736Christian,2013,224260,327.0,"['Action', 'Free to Play', 'Indie']"
76561198112634217,2015,50130,707.0,['Action']
76561198113108135,2015,4000,412.0,"['Indie', 'Simulation']"
TPndaMn,2014,262410,95.0,"['Free to Play', 'Indie', 'Simulation']"
TPndaMn,2014,39800,128.0,"['Action', 'Indie']"
TPndaMn,2014,317360,6.0,"['Action', 'Free to Play', 'Indie']"
TPndaMn,2013,99900,45.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
datgurl421,2014,4000,412.0,"['Indie', 'Simulation']"
76561198113245248,2013,4000,412.0,"['Indie', 'Simulation']"
76561198113324005,2015,263280,446.0,"['Adventure', 'Racing', 'Simulation']"
danielsanger,2014,300970,5.0,"['Free to Play', 'Massively Multiplayer', 'RPG']"
danielsanger,2014,322920,58.0,"['Action', 'Adventure', 'Simulation']"
danielsanger,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198113767906,2013,113020,116.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
--ace--,2014,113200,1494.0,"['Action', 'Adventure', 'Indie', 'RPG']"
Th3C00ki3Monst3r,2014,230410,1381.0,"['Action', 'Free to Play']"
Th3C00ki3Monst3r,2014,248820,272.0,"['Action', 'Indie', 'RPG']"
76561198114005368,2014,222520,99.0,"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
Pungent_Fart,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
76561198114423428,2014,208090,191.0,"['Action', 'Free to Play', 'Indie']"
76561198114445977,2014,222880,3031.0,"['Action', 'Indie', 'Strategy']"
76561198114445977,2014,226720,223.0,['Action']
76561198114554166,2015,730,23532.0,['Action']
76561198114554166,2014,107410,67.0,"['Action', 'Simulation', 'Strategy']"
76561198114558878,2015,349100,11.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198114558878,2014,108600,65.0,"['Indie', 'RPG', 'Simulation', 'Early Access']"
76561198114558878,2014,227940,7.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
fireballdude56,2014,249130,243.0,"['Action', 'Adventure']"
fireballdude56,2014,51100,7.0,"['Action', 'Free to Play']"
irishmaniic,2014,8930,10345.0,['Strategy']
DannySummer666,2015,730,23532.0,['Action']
DannySummer666,2014,299740,141.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
76561198115204337,2015,730,23532.0,['Action']
76561198115204337,2015,417860,15.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']"
76561198115280683,2013,8930,10345.0,['Strategy']
vivatheplayer,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
vivatheplayer,2014,10180,1886.0,['Action']
vivatheplayer,2014,238460,407.0,"['Action', 'Adventure', 'Casual', 'Indie']"
vivatheplayer,2013,209000,1412.0,"['Action', 'Adventure']"
vivatheplayer,2013,224540,83.0,"['Action', 'Indie']"
vivatheplayer,2014,104900,120.0,"['Action', 'Adventure', 'Indie', 'RPG']"
vivatheplayer,2014,55230,4326.0,['Action']
vivatheplayer,2013,232010,577.0,"['Indie', 'Simulation']"
